"","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"5725",555633,"22968","ROSE COTTAGE KEEPSAKE BOX",1,"2011-06-06",9.95,"14534","United Kingdom",9.95
"5726",555383,"22994","TRAVEL CARD WALLET RETROSPOT",4,"2011-06-02",0.42,"12517","Germany",1.68
"5727",520512,"22050","PINK PAISLEY ROSE GIFT WRAP",25,"2010-08-26",0.42,"12802","Netherlands",10.5
"5728",497912,"22029","SPACEBOY BIRTHDAY CARD",12,"2010-02-14",0.42,"12867","United Kingdom",5.04
"5729",569367,"23184","BULL DOG BOTTLE OPENER",2,"2011-10-03",4.95,"13994","United Kingdom",9.9
"5730",497926,"22321","BIRD DECORATION RED SPOT",12,"2010-02-15",0.85,"12426","Germany",10.2
"5731",555524,"23170","REGENCY TEA PLATE ROSES",12,"2011-06-05",1.65,"16923","United Kingdom",19.8
"5732",557033,"21843","RED RETROSPOT CAKE STAND",2,"2011-06-16",10.95,"13826","United Kingdom",21.9
"5733",537241,"22637","PIGGY BANK RETROSPOT",8,"2010-12-06",2.55,"14293","United Kingdom",20.4
"5734",568060,"23518","EMBROIDERED RIBBON REEL RACHEL",2,"2011-09-23",2.89,"14546","United Kingdom",5.78
"5735",499887,"21041","RED SPOTTY OVEN GLOVE DOUBLE",6,"2010-03-03",2.95,"15039","United Kingdom",17.7
"5736",538888,"84673A","PINK FLY SWAT",3,"2010-12-14",0.65,"17912","United Kingdom",1.95
"5737",576062,"23368","SET 12 COLOUR PENCILS DOLLY GIRL",4,"2011-11-13",0.65,"12867","United Kingdom",2.6
"5738",552013,"22436","12 COLOURED PARTY BALLOONS",60,"2011-05-05",0.65,"12451","Switzerland",39
"5739",505747,"71053","WHITE METAL LANTERN",120,"2010-04-26",3.39,"16684","United Kingdom",406.8
"5740",491449,"21527","RETRO SPOT TRADITIONAL TEAPOT",6,"2009-12-11",7.95,"17230","United Kingdom",47.7
"5741",498705,"21844","RETRO SPOT MUG",10,"2010-02-22",2.95,"14680","United Kingdom",29.5
"5742",510839,"22427","ENAMEL FLOWER JUG CREAM",3,"2010-06-04",5.95,"16130","United Kingdom",17.85
"5743",531130,"22130","PARTY CONE CHRISTMAS DECORATION",12,"2010-11-05",0.85,"13615","United Kingdom",10.2
"5744",555368,"84816","DANISH ROSE BEDSIDE CABINET",1,"2011-06-02",39.95,"13437","United Kingdom",39.95
"5745",551869,"22024","RAINY LADIES BIRTHDAY CARD",36,"2011-05-04",0.42,"16767","United Kingdom",15.12
"5746",574511,"22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",24,"2011-11-04",0.29,"15597","United Kingdom",6.96
"5747",563091,"21524","DOORMAT SPOTTY HOME SWEET HOME",2,"2011-08-11",7.95,"12994","United Kingdom",15.9
"5748",527355,"85132C","CHARLIE AND LOLA FIGURES TINS",12,"2010-10-17",1.95,"17597","United Kingdom",23.4
"5749",492357,"84414B","FUSCHIA/GREEN STRIPE WOOLLY BLANKET",1,"2009-12-16",18.95,"18012","United Kingdom",18.95
"5750",573901,"22663","JUMBO BAG DOLLY GIRL DESIGN",10,"2011-11-01",2.08,"14191","United Kingdom",20.8
"5751",504789,"22390","PAPERWEIGHT CHILDHOOD MEMORIES",6,"2010-04-16",2.55,"13813","Germany",15.3
"5752",533120,"22418","10 COLOUR SPACEBOY PEN",48,"2010-11-16",0.85,"14156","EIRE",40.8
"5753",571039,"22965","3 TRADITIONAl BISCUIT CUTTERS  SET",1,"2011-10-13",2.1,"16121","United Kingdom",2.1
"5754",541110,"21181","PLEASE ONE PERSON METAL SIGN",1,"2011-01-13",2.1,"15916","United Kingdom",2.1
"5755",512426,"82605","OLD DOC RUSSEL METAL SIGN",4,"2010-06-15",2.1,"13168","United Kingdom",8.4
"5756",532745,"21892","TRADITIONAL WOODEN CATCH CUP GAME",2,"2010-11-14",1.25,"16593","United Kingdom",2.5
"5757",501891,"72793","BLACK BOX MIRROR LANTERN",1,"2010-03-21",5.95,"17969","United Kingdom",5.95
"5758",568392,"85032A","ROMANTIC IMAGES GIFT WRAP SET",12,"2011-09-27",0.65,"14272","United Kingdom",7.8
"5759",536259,"84347","ROTATING SILVER ANGELS T-LIGHT HLDR",6,"2010-11-30",2.55,"14021","United Kingdom",15.3
"5760",516112,"22405","MONEY BOX POCKET MONEY DESIGN",12,"2010-07-16",1.25,"13958","United Kingdom",15
"5761",533505,"79000","MOROCCAN TEA GLASS",6,"2010-11-17",0.85,"12890","United Kingdom",5.1
"5762",551727,"22723","SET OF 6 HERB TINS SKETCHBOOK",4,"2011-05-04",3.95,"14245","United Kingdom",15.8
"5763",521392,"22553","PLASTERS IN TIN SKULLS",12,"2010-09-05",1.65,"16170","United Kingdom",19.8
"5764",533449,"84816","DANISH ROSE BEDSIDE CABINET",1,"2010-11-17",39.95,"14312","United Kingdom",39.95
"5765",536528,"22911","PAPER CHAIN KIT LONDON",1,"2010-12-01",2.95,"15525","United Kingdom",2.95
"5766",549261,"22727","ALARM CLOCK BAKELIKE RED",3,"2011-04-07",3.75,"14903","United Kingdom",11.25
"5767",574545,"22723","SET OF 6 HERB TINS SKETCHBOOK",6,"2011-11-04",3.95,"17084","United Kingdom",23.7
"5768",506743,"22354","RETROSPOT PADDED SEAT CUSHION",4,"2010-05-04",3.75,"15039","United Kingdom",15
"5769",520612,"22498","WOODEN REGATTA BUNTING",3,"2010-08-27",5.95,"16421","United Kingdom",17.85
"5770",551524,"22557","PLASTERS IN TIN VINTAGE PAISLEY",24,"2011-05-01",1.65,"16401","United Kingdom",39.6
"5771",533066,"21385","IVORY HANGING DECORATION  HEART",3,"2010-11-15",0.85,"15164","United Kingdom",2.55
"5772",562341,"85123A","WHITE HANGING HEART T-LIGHT HOLDER",3,"2011-08-04",2.95,"15005","United Kingdom",8.85
"5773",522959,"22139","RETRO SPOT TEA SET CERAMIC 11 PC",3,"2010-09-19",4.95,"14878","United Kingdom",14.85
"5774",544074,"22629","SPACEBOY LUNCH BOX",2,"2011-02-15",1.95,"14156","EIRE",3.9
"5775",529130,"22752","SET 7 BABUSHKA NESTING BOXES",24,"2010-10-26",7.65,"16258","United Kingdom",183.6
"5776",572194,"21619","4 VANILLA BOTANICAL CANDLES",1,"2011-10-21",1.25,"17832","United Kingdom",1.25
"5777",526749,"21980","PACK OF 12 RED RETROSPOT TISSUES",24,"2010-10-13",0.29,"16643","United Kingdom",6.96
"5778",523020,"37450","CERAMIC CAKE BOWL + HANGING CAKES",6,"2010-09-20",2.95,"13702","United Kingdom",17.7
"5779",573033,"23553","LANDMARK FRAME CAMDEN TOWN",3,"2011-10-27",12.5,"14099","United Kingdom",37.5
"5780",502764,"85164B","BLACK BAROQUE CUCKOO CLOCK",2,"2010-03-26",12.75,"12477","Germany",25.5
"5781",544165,"20665","RED RETROSPOT PURSE",6,"2011-02-16",2.95,"14210","United Kingdom",17.7
"5782",508038,"84945","MULTI COLOUR SILVER T-LIGHT HOLDER",12,"2010-05-12",0.85,"14854","United Kingdom",10.2
"5783",560555,"22420","LIPSTICK PEN BABY PINK",1,"2011-07-19",0.42,"14178","United Kingdom",0.42
"5784",561058,"23298","SPOTTY BUNTING",12,"2011-07-24",4.95,"17724","United Kingdom",59.4
"5785",531435,"22381","TOY TIDY PINK POLKADOT",10,"2010-11-08",2.1,"14688","United Kingdom",21
"5786",561705,"23293","SET OF 12 FAIRY CAKE BAKING CASES",24,"2011-07-29",0.83,"14735","United Kingdom",19.92
"5787",562106,"78034B","BLUE NETTING STORAGE HANGER",1,"2011-08-02",1.95,"14076","United Kingdom",1.95
"5788",515165,"82552","WASHROOM METAL SIGN",9,"2010-07-08",1.25,"13564","United Kingdom",11.25
"5789",527447,"22652","TRAVEL SEWING KIT",10,"2010-10-18",1.65,"18065","United Kingdom",16.5
"5790",499596,"21614","SET OF 12 ROSE BOTANICAL T-LIGHTS",2,"2010-03-01",2.95,"16511","United Kingdom",5.9
"5791",507615,"22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2010-05-10",1.65,"17552","United Kingdom",19.8
"5792",552004,"21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-05-05",1.65,"17522","United Kingdom",19.8
"5793",575073,"22571","ROCKING HORSE RED CHRISTMAS",10,"2011-11-08",0.85,"13975","United Kingdom",8.5
"5794",546639,"21676","FLOWERS  STICKERS",12,"2011-03-15",0.85,"13971","United Kingdom",10.2
"5795",497954,"22494","EMERGENCY FIRST AID TIN",2,"2010-02-15",1.25,"16225","United Kingdom",2.5
"5796",520702,"22588","CARD HOLDER GINGHAM HEART",6,"2010-08-29",2.55,"15936","United Kingdom",15.3
"5797",561798,"22413","METAL SIGN TAKE IT OR LEAVE IT",12,"2011-07-29",2.95,"14911","EIRE",35.4
"5798",549745,"21624","VINTAGE UNION JACK DOORSTOP",3,"2011-04-12",5.95,"13577","United Kingdom",17.85
"5799",490014,"21582","KINGS CHOICE SMALL TUBE MATCHES",20,"2009-12-03",1.65,"15466","United Kingdom",33
"5800",535801,"20749","ASSORTED COLOUR MINI CASES",12,"2010-11-28",6.35,"14014","United Kingdom",76.2
"5801",547362,"35095A","BLUE VICTORIAN FABRIC OVAL BOX",360,"2011-03-22",0.29,"13694","United Kingdom",104.4
"5802",536404,"22964","3 PIECE SPACEBOY COOKIE CUTTER SET",12,"2010-12-01",2.1,"16218","United Kingdom",25.2
"5803",565737,"22952","60 CAKE CASES VINTAGE CHRISTMAS",24,"2011-09-06",0.55,"16400","United Kingdom",13.2
"5804",578262,"23209","LUNCH BAG VINTAGE DOILY",2,"2011-11-23",1.65,"18283","United Kingdom",3.3
"5805",512468,"21034","REX CASH+CARRY JUMBO SHOPPER",1,"2010-06-16",0.95,"18042","United Kingdom",0.95
"5806",495331,"85038","6 CHOCOLATE LOVE HEART T-LIGHTS",3,"2010-01-22",2.1,"17799","United Kingdom",6.3
"5807",574840,"22093","MOTORING TISSUE BOX",2,"2011-11-07",0.39,"12748","United Kingdom",0.78
"5808",565115,"21179","NO JUNK MAIL METAL SIGN",5,"2011-09-01",0.39,"16880","United Kingdom",1.95
"5809",511522,"21231","SWEETHEART CERAMIC TRINKET BOX",1,"2010-06-08",1.25,"16072","United Kingdom",1.25
"5810",579741,"21790","VINTAGE SNAP CARDS",1,"2011-11-30",0.85,"16910","United Kingdom",0.85
"5811",568712,"22895","SET OF 2 TEA TOWELS APPLE AND PEARS",2,"2011-09-28",3.25,"17841","United Kingdom",6.5
"5812",567935,"23242","TREASURE TIN BUFFALO BILL",6,"2011-09-22",2.08,"13320","United Kingdom",12.48
"5813",579037,"22413","METAL SIGN TAKE IT OR LEAVE IT",6,"2011-11-28",2.95,"13418","United Kingdom",17.7
"5814",500018,"21889","WOODEN BOX OF DOMINOES",12,"2010-03-04",1.25,"17930","United Kingdom",15
"5815",536569,"22659","LUNCH BOX I LOVE LONDON",1,"2010-12-01",1.95,"16274","United Kingdom",1.95
"5816",572282,"22324","BLUE POLKADOT KIDS BAG",2,"2011-10-23",1.95,"17634","United Kingdom",3.9
"5817",529763,"22149","FELTCRAFT 6 FLOWER FRIENDS",2,"2010-10-29",2.1,"14081","United Kingdom",4.2
"5818",529847,"22491","PACK OF 12 COLOURED PENCILS",3,"2010-10-31",0.85,"13050","United Kingdom",2.55
"5819",523989,"20914","SET/5 RED SPOTTY LID GLASS BOWLS",6,"2010-09-26",2.95,"14105","United Kingdom",17.7
"5820",511300,"84856L","LARGE TAHITI BEACH BAG",1,"2010-06-07",5.95,"16788","United Kingdom",5.95
"5821",508173,"82484","WOOD BLACK BOARD ANT WHITE FINISH",2,"2010-05-13",6.45,"13888","United Kingdom",12.9
"5822",500360,"82581","TOILET METAL SIGN",12,"2010-03-07",0.55,"17158","United Kingdom",6.6
"5823",526028,"22673","FRENCH GARDEN SIGN BLUE METAL",1,"2010-10-08",1.25,"16549","United Kingdom",1.25
"5824",504336,"85123A","WHITE HANGING HEART T-LIGHT HOLDER",64,"2010-04-12",2.55,"16705","United Kingdom",163.2
"5825",518616,"22443","GROW YOUR OWN HERBS SET OF 3",1,"2010-08-10",7.95,"15039","United Kingdom",7.95
"5826",564321,"82486","WOOD S/3 CABINET ANT WHITE FINISH",4,"2011-08-24",8.95,"15059","United Kingdom",35.8
"5827",558620,"85036A","GARDENIA 1 WICK MORRIS BOXED CANDLE",1,"2011-06-30",4.25,"15584","United Kingdom",4.25
"5828",575583,"21977","PACK OF 60 PINK PAISLEY CAKE CASES",1,"2011-11-10",0.55,"14456","United Kingdom",0.55
"5829",554270,"22829","SWEETHEART WIRE WALL TIDY",1,"2011-05-23",9.95,"15046","United Kingdom",9.95
"5830",525059,"11001","ASSTD DESIGN RACING CAR PEN",48,"2010-10-03",1.69,"15978","United Kingdom",81.12
"5831",526659,"22230","JIGSAW TREE WITH WATERING CAN",2,"2010-10-12",0.85,"15570","United Kingdom",1.7
"5832",499899,"22189","CREAM HEART CARD HOLDER",3,"2010-03-03",3.95,"13820","United Kingdom",11.85
"5833",571848,"22106","MIRROR MOSAIC HURRICANE LAMP",2,"2011-10-19",6.75,"13576","United Kingdom",13.5
"5834",528633,"90214S","LETTER ""S"" BLING KEY RING",1,"2010-10-24",1.25,"13544","United Kingdom",1.25
"5835",535946,"84755","COLOUR GLASS T-LIGHT HOLDER HANGING",8,"2010-11-29",0.65,"17345","United Kingdom",5.2
"5836",552624,"23075","PARLOUR CERAMIC WALL HOOK",4,"2011-05-10",4.15,"14505","United Kingdom",16.6
"5837",542398,"84800S","SMALL WHITE/PINK ROSE ART FLOWER",6,"2011-01-27",1.25,"13174","United Kingdom",7.5
"5838",571441,"85036C","ROSE 1 WICK MORRIS BOXED CANDLE",2,"2011-10-17",8.29,"14096","United Kingdom",16.58
"5839",567156,"21745","GAOLERS KEYS DECORATIVE GARDEN",2,"2011-09-16",3.75,"14462","United Kingdom",7.5
"5840",573898,"82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",4,"2011-11-01",8.95,"14562","United Kingdom",35.8
"5841",530571,"22602","CHRISTMAS RETROSPOT HEART WOOD",7,"2010-11-03",0.85,"15752","United Kingdom",5.95
"5842",543466,"21071","VINTAGE BILLBOARD DRINK ME MUG",12,"2011-02-08",1.25,"16713","United Kingdom",15
"5843",553200,"47590A","BLUE HAPPY BIRTHDAY BUNTING",3,"2011-05-15",5.45,"16034","United Kingdom",16.35
"5844",522298,"22867","HAND WARMER BIRD DESIGN",12,"2010-09-13",2.1,"14913","United Kingdom",25.2
"5845",489439,"85014A","BLACK/BLUE DOTS RUFFLED UMBRELLA",3,"2009-12-01",5.95,"12682","France",17.85
"5846",567875,"21648","ASSORTED TUTTI FRUTTI SMALL PURSE",24,"2011-09-22",1.25,"16348","United Kingdom",30
"5847",522059,"20966","SANDWICH BATH SPONGE",40,"2010-09-10",1.25,"15856","United Kingdom",50
"5848",497207,"22496","SET OF 2 ROUND TINS DUTCH CHEESE",1,"2010-02-07",2.95,"14454","United Kingdom",2.95
"5849",581135,"22699","ROSES REGENCY TEACUP AND SAUCER",24,"2011-12-07",2.55,"18092","United Kingdom",61.2
"5850",499789,"84469","ROSE DES PADDED FLOOR CUSHION",13,"2010-03-02",2.95,"15311","United Kingdom",38.35
"5851",570983,"21880","RED RETROSPOT TAPE",2,"2011-10-13",0.65,"14963","United Kingdom",1.3
"5852",531768,"20726","LUNCH BAG WOODLAND",1,"2010-11-09",1.65,"14170","United Kingdom",1.65
"5853",545914,"23182","TOILET SIGN OCCUPIED OR VACANT",48,"2011-03-08",0.83,"13340","United Kingdom",39.84
"5854",552878,"22535","MAGIC DRAWING SLATE BUNNIES",24,"2011-05-12",0.42,"12625","Germany",10.08
"5855",491406,"21536","DAIRY MAID  SMALL  MILK JUG",2,"2009-12-10",2.1,"14081","United Kingdom",4.2
"5856",504145,"22122","SET OF 2 FANCY FONT TEA TOWELS",4,"2010-04-11",2.95,"13786","United Kingdom",11.8
"5857",504119,"21587","COSY HOUR GIANT TUBE MATCHES",1,"2010-04-09",2.55,"17609","United Kingdom",2.55
"5858",548707,"20750","RED RETROSPOT MINI CASES",1,"2011-04-03",7.95,"13781","United Kingdom",7.95
"5859",579196,"22422","TOOTHPASTE TUBE PEN",6,"2011-11-28",1.25,"14096","United Kingdom",7.5
"5860",569833,"21775","DECORATIVE FLORE BATHROOM BOTTLE",12,"2011-10-06",1.25,"15306","United Kingdom",15
"5861",515345,"22487","WHITE WOOD GARDEN PLANT LADDER",2,"2010-07-12",9.95,"14672","United Kingdom",19.9
"5862",527499,"85047","WHITE BEADED GARLAND STRING 20LIGHT",3,"2010-10-18",6.35,"14911","EIRE",19.05
"5863",577530,"22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",24,"2011-11-20",0.29,"14950","United Kingdom",6.96
"5864",497619,"84519A","TOMATO CHARLIE+LOLA COASTER SET",2,"2010-02-11",2.95,"14451","United Kingdom",5.9
"5865",557006,"20719","WOODLAND CHARLOTTE BAG",20,"2011-06-16",0.85,"14282","United Kingdom",17
"5866",557751,"22960","JAM MAKING SET WITH JARS",12,"2011-06-22",3.75,"14092","United Kingdom",45
"5867",502501,"47567B","TEA TIME KITCHEN APRON",3,"2010-03-25",5.95,"13004","United Kingdom",17.85
"5868",553893,"22776","SWEETHEART CAKESTAND 3 TIER",2,"2011-05-19",9.95,"17560","United Kingdom",19.9
"5869",490353,"22030","SWALLOWS GREETING CARD",12,"2009-12-04",0.42,"15514","United Kingdom",5.04
"5870",490468,"84837","WHITE SWEETHEARTS CABINET 4 DRAWERS",1,"2009-12-06",12.75,"14468","United Kingdom",12.75
"5871",528868,"22784","LANTERN CREAM GAZEBO",1,"2010-10-25",4.95,"15976","United Kingdom",4.95
"5872",560186,"22745","POPPY'S PLAYHOUSE BEDROOM",1,"2011-07-15",2.1,"17266","United Kingdom",2.1
"5873",508507,"20681","PINK SPOTTY CHILDS UMBRELLA",6,"2010-05-17",3.25,"13115","United Kingdom",19.5
"5874",501470,"22488","NATURAL SLATE RECTANGLE CHALKBOARD",1,"2010-03-16",1.65,"17596","United Kingdom",1.65
"5875",557761,"21090","SET/6 COLLAGE PAPER PLATES",12,"2011-06-22",0.39,"14214","United Kingdom",4.68
"5876",530834,"84832","ZINC WILLIE WINKIE  CANDLE STICK",24,"2010-11-04",0.85,"16546","United Kingdom",20.4
"5877",492585,"84818","DANISH ROSE PHOTO FRAME",2,"2009-12-17",2.55,"14085","United Kingdom",5.1
"5878",562928,"22139","RETROSPOT TEA SET CERAMIC 11 PC",12,"2011-08-10",4.95,"15494","United Kingdom",59.4
"5879",526383,"21700","BIG DOUGHNUT FRIDGE MAGNETS",24,"2010-10-11",0.85,"14412","United Kingdom",20.4
"5880",547063,"21917","SET 12 KIDS  WHITE CHALK STICKS",4,"2011-03-20",0.42,"14769","United Kingdom",1.68
"5881",500306,"21790","VINTAGE SNAP CARDS",12,"2010-03-07",0.85,"13201","United Kingdom",10.2
"5882",543022,"22189","CREAM HEART CARD HOLDER",6,"2011-02-02",3.95,"16771","United Kingdom",23.7
"5883",570249,"22940","FELTCRAFT CHRISTMAS FAIRY",4,"2011-10-10",4.25,"17509","United Kingdom",17
"5884",555930,"47559B","TEA TIME OVEN GLOVE",10,"2011-06-08",1.25,"14745","United Kingdom",12.5
"5885",566561,"21915","RED  HARMONICA IN BOX",12,"2011-09-13",1.25,"18145","United Kingdom",15
"5886",537201,"22867","HAND WARMER BIRD DESIGN",12,"2010-12-05",2.1,"12472","Germany",25.2
"5887",496502,"20723","STRAWBERRY CHARLOTTE BAG",10,"2010-02-02",0.85,"17146","United Kingdom",8.5
"5888",569124,"22385","JUMBO BAG SPACEBOY DESIGN",10,"2011-09-30",2.08,"15172","United Kingdom",20.8
"5889",497235,"20754","RETRO RED SPOTTY WASHING UP GLOVES",6,"2010-02-08",2.1,"18223","United Kingdom",12.6
"5890",574067,"23318","BOX OF 6 MINI VINTAGE CRACKERS",18,"2011-11-02",2.08,"14088","United Kingdom",37.44
"5891",498574,"22209","WOOD STAMP SET HAPPY BIRTHDAY",12,"2010-02-21",1.65,"15498","United Kingdom",19.8
"5892",499377,"21867","PINK UNION JACK  LUGGAGE TAG",1,"2010-02-26",1.25,"14177","United Kingdom",1.25
"5893",562528,"23231","WRAP DOILEY DESIGN",25,"2011-08-05",0.42,"12610","Italy",10.5
"5894",512381,"21035","SET/2 RED SPOTTY TEA TOWELS",2,"2010-06-15",2.95,"16940","United Kingdom",5.9
"5895",577051,"23493","VINTAGE DOILY TRAVEL SEWING KIT",1,"2011-11-17",1.95,"14034","United Kingdom",1.95
"5896",526234,"20725","LUNCH BAG RED RETROSPOT",1,"2010-10-10",1.65,"18078","United Kingdom",1.65
"5897",540795,"21754","HOME BUILDING BLOCK WORD",3,"2011-01-11",5.95,"13078","United Kingdom",17.85
"5898",527398,"21016","LIGHT BIRD HOUSE TREE DECORATION",4,"2010-10-17",0.85,"13820","United Kingdom",3.4
"5899",494359,"21173","LOO ROLL  METAL SIGN",1,"2010-01-13",1.65,"17962","United Kingdom",1.65
"5900",555744,"21671","RED SPOT CERAMIC DRAWER KNOB",12,"2011-06-07",1.25,"18072","United Kingdom",15
"5901",544193,"22204","MILK PAN BLUE POLKADOT",4,"2011-02-17",3.75,"12431","Belgium",15
"5902",573119,"23002","TRAVEL CARD WALLET SKULLS",24,"2011-10-27",0.42,"15498","United Kingdom",10.08
"5903",512544,"22469","HEART OF WICKER SMALL",4,"2010-06-16",1.65,"16327","United Kingdom",6.6
"5904",547850,"22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",2,"2011-03-27",0.85,"14472","United Kingdom",1.7
"5905",494762,"21985","PACK OF 12 HEARTS DESIGN TISSUES",5,"2010-01-18",0.29,"17841","United Kingdom",1.45
"5906",518730,"21770","OPEN CLOSED METAL SIGN",12,"2010-08-11",4.95,"13097","United Kingdom",59.4
"5907",580665,"23165","LARGE CERAMIC TOP STORAGE JAR",96,"2011-12-05",1.45,"16684","United Kingdom",139.2
"5908",514356,"21231","SWEETHEART CERAMIC TRINKET BOX",12,"2010-07-01",1.25,"17635","United Kingdom",15
"5909",546034,"22976","CIRCUS PARADE CHILDRENS EGG CUP",12,"2011-03-09",1.25,"14032","United Kingdom",15
"5910",569215,"23369","SET 36 COLOUR PENCILS LOVE LONDON",1,"2011-10-02",1.25,"13571","United Kingdom",1.25
"5911",493710,"21622","VINTAGE UNION JACK CUSHION COVER",4,"2010-01-05",4.95,"13442","United Kingdom",19.8
"5912",495389,"22231","JIGSAW TREE WITH BIRDHOUSE",1,"2010-01-24",1.45,"14044","United Kingdom",1.45
"5913",527510,"21430","SET/3 RED GINGHAM ROSE STORAGE BOX",24,"2010-10-18",3.39,"13854","United Kingdom",81.36
"5914",550666,"22626","BLACK KITCHEN SCALES",2,"2011-04-20",8.5,"17719","United Kingdom",17
"5915",529787,"21733","RED HANGING HEART T-LIGHT HOLDER",2,"2010-10-29",2.95,"13263","United Kingdom",5.9
"5916",577516,"21159","MOODY BOY  DOOR HANGER",1,"2011-11-20",0.39,"16533","United Kingdom",0.39
"5917",574310,"22276","WASH BAG VINTAGE ROSE PAISLEY",1,"2011-11-03",2.55,"13467","United Kingdom",2.55
"5918",512439,"84279B","CHERRY BLOSSOM DECORATIVE FLASK",3,"2010-06-15",3.75,"17364","United Kingdom",11.25
"5919",541684,"22109","FULL ENGLISH BREAKFAST PLATE",4,"2011-01-20",3.75,"15498","United Kingdom",15
"5920",523116,"48188","DOORMAT WELCOME PUPPIES",1,"2010-09-20",7.95,"16125","United Kingdom",7.95
"5921",516494,"84536A","ENGLISH ROSE NOTEBOOK A7 SIZE",6,"2010-07-21",0.42,"13048","United Kingdom",2.52
"5922",531382,"21531","RED RETROSPOT SUGAR JAM BOWL",1,"2010-11-07",2.55,"16549","United Kingdom",2.55
"5923",492777,"21477","STRING OF 20 ROSE LIGHTS",2,"2009-12-18",12.75,"13468","United Kingdom",25.5
"5924",576339,"22494","EMERGENCY FIRST AID TIN",2,"2011-11-14",2.46,"14096","United Kingdom",4.92
"5925",507667,"22563","HAPPY STENCIL CRAFT",5,"2010-05-10",1.25,"12867","United Kingdom",6.25
"5926",489793,"84977","WIRE FLOWER T-LIGHT HOLDER",6,"2009-12-02",1.25,"17476","United Kingdom",7.5
"5927",503978,"22055","MINI CAKE STAND  HANGING STRAWBERY",1,"2010-04-08",1.65,"13291","United Kingdom",1.65
"5928",492749,"22122","SET OF 2 FANCY FONT TEA TOWELS",12,"2009-12-18",2.95,"14911","EIRE",35.4
"5929",561774,"23310","BUBBLEGUM RING ASSORTED",36,"2011-07-29",0.42,"16729","United Kingdom",15.12
"5930",563613,"23345","DOLLY GIRL BEAKER",12,"2011-08-18",1.25,"12688","Israel",15
"5931",498434,"21826","EIGHT PIECE DINOSAUR SET",12,"2010-02-18",1.25,"13952","United Kingdom",15
"5932",577696,"47503H","ASS FLORAL PRINT SPIRIT LEVEL",1,"2011-11-21",0.79,"16406","United Kingdom",0.79
"5933",491683,"22187","GREEN CHRISTMAS TREE CARD HOLDER",3,"2009-12-13",4.25,"17539","United Kingdom",12.75
"5934",576779,"22975","SPACEBOY CHILDRENS EGG CUP",4,"2011-11-16",1.25,"14554","United Kingdom",5
"5935",571205,"21257","VICTORIAN SEWING BOX MEDIUM",2,"2011-10-14",7.95,"15620","United Kingdom",15.9
"5936",538894,"22837","HOT WATER BOTTLE BABUSHKA",3,"2010-12-14",4.65,"16161","United Kingdom",13.95
"5937",531358,"21876","POTTERING MUG",12,"2010-11-07",1.25,"14911","EIRE",15
"5938",567092,"85049A","TRADITIONAL CHRISTMAS RIBBONS",12,"2011-09-16",1.25,"13196","United Kingdom",15
"5939",536179,"21931","JUMBO STORAGE BAG SUKI",4,"2010-11-30",1.95,"16393","United Kingdom",7.8
"5940",576654,"20718","RED RETROSPOT SHOPPER BAG",5,"2011-11-16",1.25,"15584","United Kingdom",6.25
"5941",541649,"22766","PHOTO FRAME CORNICE",8,"2011-01-20",2.95,"17418","United Kingdom",23.6
"5942",506131,"21241","GREEN SPOTTY CUP",8,"2010-04-27",0.85,"14211","United Kingdom",6.8
"5943",580673,"23483","HANGING  BUTTERFLY T-LIGHT HOLDER",72,"2011-12-05",1.04,"13089","United Kingdom",74.88
"5944",498300,"79030G","TUMBLER, NEW ENGLAND",12,"2010-02-18",1.65,"17157","United Kingdom",19.8
"5945",576060,"84029E","RED WOOLLY HOTTIE WHITE HEART.",5,"2011-11-13",4.25,"13681","United Kingdom",21.25
"5946",578032,"23311","VINTAGE CHRISTMAS STOCKING",6,"2011-11-22",2.55,"16633","United Kingdom",15.3
"5947",523211,"22735","RIBBON REEL SOCKS AND MITTENS",10,"2010-09-21",1.65,"16465","United Kingdom",16.5
"5948",574317,"23185","FRENCH STYLE STORAGE JAR JAM",18,"2011-11-03",0.29,"17078","United Kingdom",5.22
"5949",543122,"21977","PACK OF 60 PINK PAISLEY CAKE CASES",24,"2011-02-03",0.55,"13819","United Kingdom",13.2
"5950",546376,"22766","PHOTO FRAME CORNICE",8,"2011-03-11",2.95,"13842","United Kingdom",23.6
"5951",505342,"21447","12 IVORY ROSE PEG PLACE SETTINGS",12,"2010-04-21",1.06,"17448","United Kingdom",12.72
"5952",543242,"21716","BOYS VINTAGE TIN SEASIDE BUCKET",8,"2011-02-04",2.55,"15090","United Kingdom",20.4
"5953",498999,"82483","WOOD 2 DRAWER CABINET WHITE FINISH",1,"2010-02-24",5.95,"16406","United Kingdom",5.95
"5954",552883,"21096","SET/6 FRUIT SALAD  PAPER PLATES",192,"2011-05-12",0.39,"14646","Netherlands",74.88
"5955",578688,"22199","FRYING PAN RED RETROSPOT",2,"2011-11-25",4.25,"16719","United Kingdom",8.5
